id,created_at,updated_at,closed_at,comment_cnt,title
1386471404,"2022-09-26 17:40:12.000000","2022-10-17 23:13:53.000000",NULL,1,"BUG: `from_dummies` can't round trip when `sparse=True`"
1386504540,"2022-09-26 18:08:35.000000","2022-09-26 18:10:44.000000",NULL,0,"BUG: `pd.Series.duplicated`/`pd.core.algorithms.duplicated` fails with float-based `SparseArray`"
1386687508,"2022-09-26 20:33:45.000000","2022-09-30 10:48:43.000000",NULL,3,"DEPR: inplace in DataFrameGroupBy.fillna and SeriesGroupBy.fillna"
1387444078,"2022-09-27 09:39:12.000000","2022-09-27 21:43:49.000000",NULL,0,"BUG: Bar plot with integer index does not place bars at index positions which makes xlim fail"
1388214082,"2022-09-27 18:48:30.000000","2022-11-23 21:59:40.000000",NULL,3,"ENH: Conversion of objects with __array__ attribute to Series"
1388991849,"2022-09-28 09:00:27.000000","2022-10-13 17:12:58.000000",NULL,10,"DOC: add minimal_environment.yml and minimal_requirements.txt"
1389611211,"2022-09-28 16:04:44.000000","2022-10-13 00:21:30.000000",NULL,3,"DOC: GL08 errors in pandas.Index, pandas.IntervalIndex and pandas.MultiIndex"
1390497822,"2022-09-29 08:48:47.000000","2022-11-15 04:50:43.000000",NULL,4,"BUG: Regression for `pd.read_parquet` from pandas 1.5.0 ?"
1390566714,"2022-09-29 09:37:55.000000","2022-09-29 09:38:05.000000",NULL,0,"TYP: Numpy 1.23 typing issues"
1390873825,"2022-09-29 13:26:30.000000","2022-10-03 08:56:37.000000",NULL,2,"BUG: Bar chart is not consistent in its color management when plotting Series or single column DataFrame"
1391277377,"2022-09-29 18:02:12.000000","2022-09-29 19:30:58.000000",NULL,4,"BUG/API: setting behavior inserting negative numbers in np.uint/nullable UInt Series"
1391287868,"2022-09-29 18:08:25.000000","2022-10-05 20:15:51.000000",NULL,0,"ENH: Use a proper CSS parser for pandas Styler objects"
1392410968,"2022-09-30 13:02:59.000000","2022-09-30 16:32:00.000000",NULL,0,"BUG: DataFrame with empty categorical column saved as parquet is not correcly read with pyarrow engine"
1392411613,"2022-09-30 13:03:30.000000","2022-10-03 09:15:08.000000",NULL,3,"BUG: histogram weights aren't dropped if NaN values in data"
1392596479,"2022-09-30 15:16:20.000000","2022-12-02 11:32:03.000000",NULL,1,"BUG: histogram weights aren't dropped if NaN values in data"
1392694002,"2022-09-30 16:37:30.000000","2022-12-09 19:14:54.000000",NULL,7,"API: should to_numpy() by default return the corresponding type, and raise otherwise?"
1392715340,"2022-09-30 16:59:29.000000","2022-10-08 21:48:32.000000",NULL,9,"ENH: Add `engine` keyword to `read_json` to enable reading from pyarrow"
1393520730,"2022-10-01 19:12:39.000000","2022-11-25 02:30:31.000000",NULL,2,"Mark methods raising AbstractMethodError as abstractmethods?"
1393804990,"2022-10-02 15:33:14.000000","2022-11-22 03:35:38.000000",NULL,5,"REF/DEPR: Deprecate AbstractMethodError"
1393957745,"2022-10-03 00:42:19.000000","2022-10-03 00:43:48.000000",NULL,0,"ENH: Enable assert_almost_equal to test numpy-like zero-dimensional arrays"
1395611992,"2022-10-04 03:28:07.000000","2022-10-04 13:32:36.000000",NULL,1,"BUG:  testing for "in pd.array" with mixed types throws an error"
1395957254,"2022-10-04 09:39:58.000000","2022-11-15 04:50:35.000000",NULL,5,"BUG: `.loc`/`.iloc`/`.at`/`iat` behave unexpected with object dtype    "
1396605624,"2022-10-04 17:20:01.000000","2022-10-15 14:17:55.000000",NULL,6,"ENH: Styler apply_index and format_index applicable to index names "
1396999045,"2022-10-05 00:15:10.000000","2022-12-14 08:25:12.000000",NULL,3,"ENH: Period with YYYY-UU (week of the year)"
1397146905,"2022-10-05 03:27:00.000000","2022-11-30 10:07:30.000000",NULL,5,"BUG: 'Series.to_numpy(dtype=, na_value=)' behaves differently with 'pd.NA' and 'np.nan'"
1397751976,"2022-10-05 12:57:20.000000","2022-11-26 23:59:07.000000",NULL,1,"BLD: Build arm64 wheels on CircleCI"
1398125977,"2022-10-05 17:25:35.000000","2022-10-05 20:56:31.000000",NULL,0,"ENH: Add global option `io.nullable_type="pandas"|"pyarrow"` to control IO reader `use_nullable_dtype`"
1398413829,"2022-10-05 21:40:13.000000","2022-10-15 01:30:23.000000",NULL,6,"PERF: `pd.util.hash_pandas_object` slower on `string[pyarrow]` than `object` dtypes"
1399969018,"2022-10-06 16:22:54.000000","2022-11-23 16:31:36.000000",NULL,4,"ENH: Add ability to style axis names with `Styler`"
1400053706,"2022-10-06 17:25:27.000000","2022-10-07 23:09:58.000000",NULL,2,"PERF: cast np.str_ to str?"
1400281534,"2022-10-06 20:47:18.000000","2022-10-19 14:36:13.000000",NULL,3,"BUG: Chained urls (allowed by fsspec) not recognized by is_fsspec_url"
1400819533,"2022-10-07 08:33:15.000000","2022-10-17 12:36:14.000000",NULL,6,"ENH: allow pct change to generate ghost dates to avoid missing values"
1400944644,"2022-10-07 10:14:58.000000","2022-10-07 10:14:58.000000",NULL,0,"ENH: Allow hierarchical sorting on MultiIndex, with multiple functions assigned to key"
1401012917,"2022-10-07 11:17:14.000000","2022-11-15 04:50:31.000000",NULL,0,"CI: pydata sphinx theme 0.11 broke doc build"
1401472418,"2022-10-07 17:20:14.000000","2022-11-04 15:04:14.000000",NULL,0,"Copy-on-Write follow-up overview issue"
1401662423,"2022-10-07 21:01:24.000000","2022-11-16 13:46:40.000000",NULL,4,"REF: Define ops on Resampler as normal methods"
1402457125,"2022-10-10 00:50:54.000000","2022-10-10 00:59:48.000000",NULL,0,"BUG: `MultiIndex.sortlevel` not working correctly after `MultiIndex.set_levels`"
1402751933,"2022-10-10 07:58:45.000000","2022-10-10 20:18:17.000000",NULL,0,"BUG: comparing pd.Timedelta with timedelta.max fails"
1402880725,"2022-10-10 09:38:56.000000","2022-11-03 19:18:46.000000",NULL,5,"QST: Python pandas 1.3.5 to 1.4.0 breaking changes - Got array instead of string"
1403420832,"2022-10-10 16:16:23.000000","2022-10-10 16:16:46.000000",NULL,0,"CI: Investigate slow macOS build time for Python Dev build"
1405003027,"2022-10-11 17:39:15.000000","2022-10-11 17:39:15.000000",NULL,0,"DOC: Add entry to pandas extension list "
1405166419,"2022-10-11 20:07:09.000000","2022-10-22 08:40:52.000000",NULL,13,"PERF: Construction of a DatetimeIndex from a list of Timestamp with timezone"
1405252369,"2022-10-11 21:32:15.000000","2022-12-16 14:53:35.000000",NULL,1,"ENH: Add mask support for value_counts with dropna=False"
1405922876,"2022-10-12 09:58:24.000000","2022-10-12 14:04:04.000000",NULL,1,"BUG: df.where(ea) coerces to object, rather than nullable dtype like ser.where(ea) does"
1406274242,"2022-10-12 14:00:33.000000","2022-10-12 18:13:55.000000",NULL,4,"BUG?: 2D int64 block can't be cast to Int64"
1406815456,"2022-10-12 21:11:37.000000","2022-10-12 23:28:49.000000",NULL,1,"API: Timestamp/Timedelta resolution in __repr__"
1406825822,"2022-10-12 21:24:07.000000","2022-10-12 23:46:45.000000",NULL,3,"API: resolution for date_range, to_datetime, timedelta_range, to_timedelta"
1407158047,"2022-10-13 05:16:54.000000","2022-11-23 17:24:04.000000",NULL,2,"PERF: sparse to_csv"
1407945558,"2022-10-13 14:51:30.000000","2022-12-13 20:47:15.000000",NULL,11,"ENH: add as_index to value_counts and pivot_table"
1408131311,"2022-10-13 16:50:17.000000","2022-12-15 01:58:29.000000",NULL,2,"DOC: Typo on Dataframe.drop_duplicates() docstring"
1408482117,"2022-10-13 22:10:03.000000","2022-10-14 19:29:39.000000",NULL,1,"API: Timestamp and Timedelta .value changing in 2.0"
1409996411,"2022-10-15 01:07:40.000000","2022-11-25 02:27:43.000000",NULL,0,"BUG: `quantile` sometimes using interpolation at endpoint with datetime data"
1410196164,"2022-10-15 15:08:30.000000","2022-12-07 11:57:45.000000",NULL,27,"BLD: Setup meson builds"
1410220749,"2022-10-15 16:30:17.000000","2022-10-21 16:28:48.000000",NULL,1,"ENH: tz_convert with non-hour shifts from UTC"
1410523789,"2022-10-16 15:28:44.000000","2022-10-16 15:28:44.000000",NULL,0,"QST:  DF row fields with strings containing single quotes aren't properly escaped or outer quoted"
1410616839,"2022-10-16 20:46:20.000000","2022-10-19 09:24:44.000000",NULL,3,"DOC/CLN: `how` is completely inconsistent"
1411986950,"2022-10-17 17:57:12.000000","2022-10-18 16:59:27.000000",NULL,4,"DOC: closed and dtype missing from TimedeltaIndex docs"
1412424821,"2022-10-18 01:05:55.000000","2022-10-20 02:59:54.000000",NULL,0,"BUG: groupby.agg with udf incorrectly inferring pyarrow timestamp dtype"
1413682372,"2022-10-18 18:42:51.000000","2022-10-18 20:24:27.000000",NULL,0,"BUG: joblib.hash(series_with_sorted_datetime_index) sometimes returns different values after save/load"
1415418915,"2022-10-19 18:33:55.000000","2022-10-20 05:03:52.000000",NULL,2,"DOC: Document that result_type has an effect with axis=0, not axis=1"
1415596335,"2022-10-19 21:17:29.000000","2022-10-20 04:48:11.000000",NULL,0,"DOC: clarify that result_type='reduce' has no effect when applying np universal function to dataframe"
1415646390,"2022-10-19 22:19:45.000000","2022-10-29 02:01:12.000000",NULL,2,"BUG: scalar/array logic still broken in Block setitem"
1415936239,"2022-10-20 04:47:12.000000","2022-10-20 04:47:12.000000",NULL,0,"BUG: result_type=expand seems to behave exactly like result_type=None"
1415970487,"2022-10-20 05:20:24.000000","2022-10-20 23:20:26.000000",NULL,2,"BUG: panda._testing.assert_interval_array_equal no longer checks "exact" parameter"
1416250883,"2022-10-20 09:05:59.000000","2022-10-20 09:05:59.000000",NULL,0,"BUG: Incorrect result for Timestamp.ceil during clock change"
1416333771,"2022-10-20 10:03:43.000000","2022-11-28 18:08:10.000000",NULL,2,"BUG: DataFrame.apply with empty dataframe applies the function"
1416381987,"2022-10-20 10:34:06.000000","2022-10-20 10:34:06.000000",NULL,0,"DOC: Adding new columns in a DataFrame of Nullable type might be better explained"
1416432792,"2022-10-20 11:15:22.000000","2022-11-08 08:04:13.000000",NULL,4,"DOC: Improve the register_index_accessor Documentation"
1416439482,"2022-10-20 11:20:41.000000","2022-11-25 02:27:24.000000",NULL,0,"BUG: `astype('datetime64[us]')` has no effect on `datetime64[ns]` series"
1416787486,"2022-10-20 15:00:52.000000","2022-12-09 11:54:15.000000",NULL,3,"ENH:  The behavior of indexing on a MultiIndex with a nested sequence of labels is deprecated"
1417205046,"2022-10-20 20:13:10.000000","2022-10-24 06:34:57.000000",NULL,4,"API: single-level MultiIndex vs Index behavior mismatch"
1417354361,"2022-10-20 21:55:48.000000","2022-10-20 22:57:40.000000",NULL,1,"BUG: When applying `Series.clip` to ordered categorical data, the outcome is different from what is expected"
1417772788,"2022-10-21 05:35:42.000000","2022-12-05 20:19:00.000000",NULL,9,"Improve the register_index_accessor Documentation"
1418295140,"2022-10-21 12:50:16.000000","2022-12-17 19:48:45.000000",NULL,5,"CLN/FIX/PERF: Don't buffer entire Stata file into memory"
1418446369,"2022-10-21 14:42:07.000000","2022-12-11 21:26:22.000000",NULL,3,"BUG: inconsistent index order when creating DataFrame from dictionary with only 1 column"
1418598137,"2022-10-21 16:38:28.000000","2022-10-23 14:59:34.000000",NULL,1,"ENH: Expose `to_pandas_kwargs` in `read_parquet` for pyarrow engine"
1418852360,"2022-10-21 20:56:42.000000","2022-10-21 20:56:42.000000",NULL,0,"ENH: read_json() should work with single entry json {"refmet_name":"Citric acid","formula":"C6H8O7"}'"
1419027162,"2022-10-22 01:56:54.000000","2022-10-22 03:22:18.000000",NULL,1,"ENH: Add `complement` argument to `(Series|DataFrame).filter` to do reversely operation"
1419169121,"2022-10-22 08:01:39.000000","2022-12-14 09:35:43.000000",NULL,7,"BUG: UndefinedVariableError in DataFrame.query with classname"
1419437015,"2022-10-22 18:21:12.000000","2022-12-14 16:45:32.000000",NULL,8,"read_json engine keyword and pyarrow integration"
1419539580,"2022-10-22 22:50:12.000000","2022-10-24 20:23:29.000000",NULL,4,"DOC: 10 minutes to pandas Selection section `DataFrame.loc` followed by `()` "
1420714874,"2022-10-24 11:59:27.000000","2022-11-20 17:35:39.000000",NULL,3,"Information for new contributors – update"
1420978377,"2022-10-24 15:01:16.000000","2022-11-10 23:04:37.000000",NULL,1,"BUG: Setting `index_col=False` when calling read_csv disables `on_bad_lines`"
1421246407,"2022-10-24 18:30:03.000000","2022-10-26 20:37:20.000000",NULL,0,"BUG: Series(dt64_data, dtype=tzaware) vs Series(dt64_data).astype(tzaware)"
1421284751,"2022-10-24 19:01:58.000000","2022-11-09 14:36:10.000000",NULL,1,"BUG: Timestamp nanosecond attribute changes during a `max` operation"
1421596120,"2022-10-24 23:13:20.000000","2022-10-26 20:37:12.000000",NULL,0,"BUG: interpreting dt64 as utc in array_to_datetime/infer_to_datetimelike"
1421627165,"2022-10-24 23:49:36.000000","2022-10-25 18:15:17.000000",NULL,2,"ENH: shared, reusable vars for github actions"
1421891206,"2022-10-25 05:40:28.000000","2022-11-29 21:53:58.000000",NULL,1,"DOC: See also box should refer to same type (Series.dt.tz_convert --> Series.dt.tz_localize)"
1423556988,"2022-10-26 07:23:17.000000","2022-10-26 07:23:17.000000",NULL,0,"BUG: PerformanceWarning when merging dataframes with multiindex columns and indicator option"
1423626217,"2022-10-26 08:22:17.000000","2022-12-14 09:36:00.000000",NULL,2,"ENH: anti joins"
1424327385,"2022-10-26 16:19:53.000000","2022-11-01 19:24:42.000000",NULL,3,"BUG: MultiIndex intersection doesn't work with categorical dtypes"
1425267988,"2022-10-27 08:51:08.000000","2022-11-15 04:50:23.000000",NULL,13,"BUG: inconsistent `DataFrame.agg` behavoir when passing as kwargs `numeric_only=True`"
1426244604,"2022-10-27 20:44:09.000000","2022-12-14 09:31:48.000000",NULL,3,"BUG: join on column with index"
1428230123,"2022-10-29 11:54:31.000000","2022-11-06 23:08:16.000000",NULL,1,"BUG: Series.round() expects ExtensionArray.round() to be implemented"
1428265107,"2022-10-29 13:29:59.000000","2022-10-31 14:10:13.000000",NULL,5,"BUG: .unstack() with recarray column raises TypeError since 1.4.0"
1428653454,"2022-10-30 07:35:04.000000","2022-11-07 21:42:29.000000",NULL,4,"API: should dtype=str return array of dtype StringDtype for pandas 2.0?"
1429111664,"2022-10-31 01:24:01.000000","2022-12-17 20:39:12.000000",NULL,1,"BUG/PERF: Series.replace with dtype="category""
1429776203,"2022-10-31 12:34:30.000000","2022-11-07 13:04:34.000000",NULL,2,"BUG: type hint to function pd.DataFrame.from_dict() "
1430134020,"2022-10-31 16:31:08.000000","2022-11-01 10:52:27.000000",NULL,1,"BUG: "TODO(1.4): Change me into xfail at release time""
1430192116,"2022-10-31 17:12:57.000000","2022-12-01 19:40:03.000000",NULL,2,"ENH: Clearer error messaging when pd.DataFrame.to_sql() receives an empty string for name param"
1430291665,"2022-10-31 18:25:55.000000","2022-12-16 21:57:24.000000",NULL,3,"ENH: Add masked engine"
1430313139,"2022-10-31 18:40:30.000000","2022-10-31 18:40:30.000000",NULL,0,"API: replace casting dtype instead of converting NA value when replacing missing value with another missing value"
1430805131,"2022-11-01 03:22:56.000000","2022-11-01 03:22:56.000000",NULL,0,"DEPR:  Allowing grouping by an index label when there are duplicates"
1431447449,"2022-11-01 13:38:41.000000","2022-11-14 15:54:35.000000",NULL,5,"TST: Refactor ``test_subtracting_two_series_with_unordered_index_and_all_nan_index``"
1431992309,"2022-11-01 19:44:28.000000","2022-12-09 13:10:24.000000",NULL,8,"API / CoW: always return new objects for column access (don't use item_cache)"
1432422147,"2022-11-02 03:27:41.000000","2022-11-07 03:05:22.000000",NULL,6,"Int64 numbers from Pandas DataFrame.to_markdown() incorrectly displayed"
1432759168,"2022-11-02 09:10:10.000000","2022-12-04 00:05:58.000000",NULL,4,"API / CoW: detect and raise error for chained assignment under Copy-on-Write"
1433066382,"2022-11-02 12:30:25.000000","2022-11-28 22:26:26.000000",NULL,8,"ENH / CoW: Use the "lazy copy" (with Copy-on-Write) optimization in more methods where appropriate"
1434549555,"2022-11-03 12:04:22.000000","2022-11-03 12:05:23.000000",NULL,0,"ENH: Default negative location in pandas insert"
1434551263,"2022-11-03 12:05:34.000000","2022-11-24 21:02:26.000000",NULL,43,"API: various .value_counts() result in different names / indices"
1434936092,"2022-11-03 16:20:40.000000","2022-12-17 00:05:05.000000",NULL,6,"DOC: Clarify deprecation of freq for Timestamp"
1435271283,"2022-11-03 21:20:30.000000","2022-11-09 04:29:00.000000",NULL,3,"ENH: Parameter `keep_equal` in `.compare(...)` method should not rely on the `keep_shape` parameter"
1435746616,"2022-11-04 08:51:16.000000","2022-11-10 20:07:43.000000",NULL,1,"BUG: Full outer of single index dataframe on multi-index dataframe behavior not as expected"
1435902286,"2022-11-04 11:04:50.000000","2022-11-04 20:52:49.000000",NULL,2,"BUG?: groupby with as_index=False doesn't add grouper as column when passing a Series as group key"
1436182701,"2022-11-04 14:40:32.000000","2022-11-06 20:43:33.000000",NULL,2,"API: should creating a Series from a Series return a shallow copy? (share data, not attributes)"
1436218012,"2022-11-04 15:02:03.000000","2022-12-17 00:05:03.000000",NULL,1,"API / CoW: constructing Series from Series creates lazy copy (with default copy=False)"
1436404946,"2022-11-04 17:22:23.000000","2022-11-04 17:39:53.000000",NULL,2,"DOC: `DataFrame.agg` and `Series.agg` documentation is unclear on which function we can use"
1436612625,"2022-11-04 20:22:55.000000","2022-12-01 03:21:59.000000",NULL,10,"BUG: inconsistent DataFrame.agg behavoir when passing as kwargs numeric_only=True "
1436645502,"2022-11-04 21:02:17.000000","2022-11-04 21:02:17.000000",NULL,0,"BUG: NumericIndex should not support float16 dtype"
1436648736,"2022-11-04 21:06:28.000000","2022-12-16 18:58:06.000000",NULL,19,"BUG: NumericIndex should not support float16 dtype"
1437021063,"2022-11-05 12:40:41.000000","2022-11-15 14:02:17.000000",NULL,12,"API: Consolidate groupby as_index and group_keys"
1437314863,"2022-11-06 07:28:13.000000","2022-11-06 07:41:55.000000",NULL,1,"ENH: Expose date parsing arguments in `read_html` function"
1437318794,"2022-11-06 07:47:04.000000","2022-12-09 00:05:33.000000",NULL,3,"ENH/CoW: use lazy copy on replace method"
1437564458,"2022-11-06 22:32:20.000000","2022-12-13 10:57:20.000000",NULL,6,"DEPR: Remove int64 uint64 float64 index part 1"
1437669869,"2022-11-07 02:20:31.000000","2022-11-10 23:04:32.000000",NULL,1,"BUG: pd.read_sql with sql can failed when running query with % character"
1438695744,"2022-11-07 17:06:59.000000","2022-11-14 13:57:57.000000",NULL,2,"BUG: `DatetimeIndex.floor` works, but `.ceil` does not, during a DST-changeover"
1439920524,"2022-11-08 10:30:34.000000","2022-11-09 11:12:33.000000",NULL,4,"BUG: pd.Index(dtype=np.int64) cannot be used in ops with pd.Index(dtype=Int64Dtype())"
1440129739,"2022-11-08 12:45:39.000000","2022-11-30 02:00:38.000000",NULL,5,"QST: Why do frame `GroupBy` objects and have different capitalization from `RollingGroupby`, etc.?"
1440257321,"2022-11-08 14:00:48.000000","2022-11-08 15:53:16.000000",NULL,0,"ENH: support new-style float_format string in to_csv"
1440369728,"2022-11-08 15:03:20.000000","2022-11-08 15:56:59.000000",NULL,3,"PERF: Memory leak when returning subset of DataFrame and deleting the rest"
1440699897,"2022-11-08 18:26:36.000000","2022-12-08 16:21:34.000000",NULL,12,"BUG: Series read_json tries to convert all column values to dates even when using keep_default_dates=True, if one column has an na value"
1441130503,"2022-11-09 00:31:32.000000","2022-11-09 00:47:24.000000",NULL,0,"API: DataFrame(list_with_ea)"
1442256492,"2022-11-09 15:00:24.000000","2022-11-28 17:58:05.000000",NULL,6,"BUG: Dataframe.to_excel treats decimal.Decimal as string instead of numeric type, the data in the Excel cell is formatted as a string, not a number"
1442547006,"2022-11-09 18:18:49.000000","2022-11-30 07:47:09.000000",NULL,3,"ENH/CoW: use lazy copy in set_axis method"
1442685274,"2022-11-09 20:10:45.000000","2022-11-09 20:11:03.000000",NULL,0,"BUG: DataFrame reductions with object dtype and axis=1"
1442748504,"2022-11-09 21:09:16.000000","2022-11-10 02:02:48.000000",NULL,7,"BUG/CLN: Vendored ujson Module"
1442786014,"2022-11-09 21:45:39.000000","2022-11-28 21:38:06.000000",NULL,5,"BUG: `DatetimeIndex.is_year_start` returns incorrect array if `.freq == 'MS'`"
1444187002,"2022-11-10 16:18:07.000000","2022-11-10 16:18:07.000000",NULL,0,"BUG: DataFrame float reductions with object input"
1444209136,"2022-11-10 16:30:39.000000","2022-11-10 19:58:23.000000",NULL,2,"BUG: `Series.searchsorted(...)` fails with `Timestamp` `DataFrame`s"
1444335655,"2022-11-10 17:58:50.000000","2022-12-09 21:56:39.000000",NULL,2,"BUG: Column of Lists becomes Column of ndarray after writing to feather or parquet formats"
1444701031,"2022-11-10 23:25:35.000000","2022-11-14 19:26:50.000000",NULL,0,"Series[dt64].astype(int64) vs Series[Sparse[dt64]].astype(int64)"
1444779390,"2022-11-11 01:11:52.000000","2022-11-14 21:36:55.000000",NULL,1,"BUG: Differences in setting value error between string dtype and others "
1444854756,"2022-11-11 03:04:57.000000","2022-11-22 11:18:31.000000",NULL,0,"BUG: Cannot parse query for df.query() with column name containing two-bytes parenthesis."
1444989012,"2022-11-11 06:18:24.000000","2022-12-05 22:57:00.000000",NULL,1,"make more comparisons work across dataframes of different manager types"
1445465033,"2022-11-11 13:19:43.000000","2022-11-11 13:23:14.000000",NULL,0,"BUG: Write and read parquet changes index type from PeriodIndex to int values of DataFrame with MultiIndex"
1445487577,"2022-11-11 13:36:24.000000","2022-12-02 11:38:59.000000",NULL,2,"DOC: Gitpod documentation (WiP)"
1445767214,"2022-11-11 17:08:14.000000","2022-12-01 23:46:12.000000",NULL,13,"STYLE place standard library imports at top of file"
1445818731,"2022-11-11 17:54:00.000000","2022-11-24 13:11:19.000000",NULL,2,"BUG: groupby.fillna reorders results when dropping a null value"
1446070547,"2022-11-11 22:43:02.000000","2022-12-13 22:59:19.000000",NULL,16,"API: Series[bytes].astype(str) behavior"
1446414479,"2022-11-12 11:44:07.000000","2022-12-14 12:16:42.000000",NULL,1,"ENH: semi joins"
1446443157,"2022-11-12 13:00:04.000000","2022-11-14 22:24:15.000000",NULL,6,"BUG: Different behavior for different index types "
1446575472,"2022-11-12 19:30:53.000000","2022-12-17 00:05:00.000000",NULL,7,"API: Clarify difference between agg and apply for Series / DataFrame"
1446576273,"2022-11-12 19:33:26.000000","2022-11-18 16:49:07.000000",NULL,2,"API: Clarify difference between agg and apply for Series / DataFrame"
1446953545,"2022-11-13 14:45:24.000000","2022-11-13 14:46:11.000000",NULL,0,"REF: refactor tests.indexes.base_index::TestIndex"
1447017509,"2022-11-13 17:44:31.000000","2022-11-28 12:06:42.000000",NULL,2,"TRACKER: Getting Started with Meson/Bug Reports"
1447997033,"2022-11-14 12:46:11.000000","2022-12-13 01:43:20.000000",NULL,19,"PDEP0005 LabellessIndex"
1448107980,"2022-11-14 13:50:56.000000","2022-11-17 21:52:34.000000",NULL,0,"BUG: `DatetimeIndex.tz_convert()` has incorrcect `.freq` attribute"
1448178467,"2022-11-14 14:30:46.000000","2022-11-30 19:20:11.000000",NULL,3,"BUG: Resampling to monthly/quarterly/yearly ignores offset parameter"
1448186524,"2022-11-14 14:36:01.000000","2022-11-22 17:33:38.000000",NULL,1,"TST: Refactor test_subtracting_two_series_with_unordered_index_and_all_nan_index"
1448249684,"2022-11-14 15:14:52.000000","2022-12-02 18:35:59.000000",NULL,4,"BUG/API: behaviour of floordiv with `bool` operands is very inconsistent"
1448773414,"2022-11-14 21:20:52.000000","2022-11-30 01:32:11.000000",NULL,6,"BUG: incorrect type hint for subset in dropna"
1449208804,"2022-11-15 05:53:01.000000","2022-11-21 06:19:17.000000",NULL,3,"Bug: Fix Inconsistent Behavior for Series.searchsorted"
1450484348,"2022-11-15 22:43:05.000000","2022-12-13 19:00:03.000000",NULL,0,"API: dont do type inference on arithmetic results"
1450492459,"2022-11-15 22:51:48.000000","2022-12-13 21:17:37.000000",NULL,6,"API: dtlike.astype(inty)"
1450512271,"2022-11-15 23:11:27.000000","2022-11-17 21:42:33.000000",NULL,4,"BUG: pandas.read_sql_query type hint only allows str params "
1450726816,"2022-11-16 02:39:58.000000","2022-12-13 20:17:40.000000",NULL,3,"An optional parameter called check_series_type was created"
1450829859,"2022-11-16 04:26:48.000000","2022-11-16 12:41:14.000000",NULL,2,"BUG:  hrules and clines in .to_latex() draw two lines at bottom of table "
1451127338,"2022-11-16 08:32:07.000000","2022-11-27 07:42:36.000000",NULL,1,"BUG GH49716 Improve type hint accuracy for pandas.read_sql_query"
1451408494,"2022-11-16 11:26:17.000000","2022-12-15 01:22:14.000000",NULL,5,"PERF: assigning in a for loop"
1452488794,"2022-11-17 00:22:31.000000","2022-12-17 23:39:38.000000",NULL,1,"ENH: infer Timestamp(iso8601string) resolution"
1452603819,"2022-11-17 02:45:23.000000","2022-11-17 17:39:03.000000",NULL,2,"DOC: Provide examples of using read_parquet"
1452629732,"2022-11-17 03:19:47.000000","2022-12-15 21:55:37.000000",NULL,0,"CLN: Fix pylint undefined-loop-variable warnings"
1453754180,"2022-11-17 17:58:23.000000","2022-11-18 18:16:35.000000",NULL,2,"ENH:  Add `pd.Series.stack() -> pd.MultiIndex`"
1454042434,"2022-11-17 21:48:39.000000","2022-11-17 23:27:06.000000",NULL,0,"BUG: Validate All Py_* Functions in C Extensions check for NULL"
1454066455,"2022-11-17 22:07:36.000000","2022-11-17 22:07:36.000000",NULL,0,"ENH: Python fallback for Cythonized groupby transformations"
1454157214,"2022-11-17 23:26:23.000000","2022-12-07 17:07:46.000000",NULL,2,"Replace get_c_string_buf_and_size with PyUnicode_AsUTF8AndSize"
1454860297,"2022-11-18 10:33:51.000000","2022-12-05 14:07:11.000000",NULL,2,"BUG: Empty string multilevel column names"
1454875438,"2022-11-18 10:45:24.000000","2022-11-20 00:49:43.000000",NULL,7,"BUG: setting dtype='timestamp[ns][pyarrow]' removes precision from strings"
1455540749,"2022-11-18 17:45:47.000000","2022-12-12 23:23:53.000000",NULL,0,"DEPR: enforce inplaceness for df.loc[:, foo]=bar"
1455767191,"2022-11-18 20:38:17.000000","2022-11-30 01:28:31.000000",NULL,5,"BUG: Merging cells doesn't work when writting MultiIndex to .ods file"
1456379484,"2022-11-19 10:30:34.000000","2022-11-23 00:08:31.000000",NULL,0,"TST: test UInt64Index in tests/indexes/interval/test_constructors.py"
1456428999,"2022-11-19 12:03:49.000000","2022-11-22 19:26:01.000000",NULL,1,"TST: add tests/arrays/interval/test_constructors.py"
1456993654,"2022-11-20 18:07:15.000000","2022-12-06 23:56:12.000000",NULL,0,"TYP: avoid inherit_names for DatetimeIndexOpsMixin"
1457028407,"2022-11-20 20:06:02.000000","2022-12-13 22:58:32.000000",NULL,3,"TST: Tests for replace method when column contains pd.NA (#47480)"
1458140365,"2022-11-21 15:32:21.000000","2022-12-05 12:00:59.000000",NULL,3,"ENH: Do not require to sort entire DF if `by` option used in `merge_asof`"
1458186668,"2022-11-21 15:58:27.000000","2022-11-22 02:37:11.000000",NULL,1,"DOC: behavior of DataFrame.assign for dictionary inputs"
1458298506,"2022-11-21 17:13:57.000000","2022-11-29 10:09:18.000000",NULL,2,"BUG: `hasnans` not accounting for `np.nan` in `FloatingArray`"
1458942249,"2022-11-22 02:57:27.000000","2022-12-06 21:20:21.000000",NULL,3,"BUG: or, and and not operators not correctly implemented for pd.NA"
1459193690,"2022-11-22 06:23:20.000000","2022-11-28 09:36:25.000000",NULL,0,"read_fwf docs"
1459581242,"2022-11-22 10:28:45.000000","2022-12-05 11:57:43.000000",NULL,1,"BUG: DatetimeIndex creation with BusinessHour frequency fails when first hour of the day is not included as Timestamp"
1461079459,"2022-11-23 05:58:24.000000","2022-11-23 05:58:24.000000",NULL,0,"RLS: pandas 1.5.3"
