id,created_at,updated_at,closed_at,comment_cnt,title
1211139580,"2022-04-21 14:38:14.000000","2022-04-25 17:19:01.000000",NULL,1,"Many dispatch keys do not print to string correctly"
1211162307,"2022-04-21 14:56:38.000000","2022-04-25 18:35:19.000000",NULL,7,"Indexing assignment can have no effect on CUDA with deterministic algorithms"
1211310920,"2022-04-21 16:58:52.000000","2022-10-21 16:32:08.000000",NULL,4,"Allow `torch.fx` tracing on TorchScript models"
1211375891,"2022-04-21 18:01:03.000000","2022-05-10 20:00:35.000000",NULL,2,"Ensure custom Function are correct in double backward setting"
1211417277,"2022-04-21 18:40:33.000000","2022-07-20 21:25:21.000000",NULL,1,"fx: cannot find module <built-in method matmul> when using apex.amp"
1211487750,"2022-04-21 19:53:49.000000","2022-04-25 17:11:17.000000",NULL,1,"[Feature request] Exclusive prefix sum, `torch.cumsum(input, dim=0, exclusive=True)`"
1211665823,"2022-04-22 00:07:11.000000","2022-07-26 01:59:15.000000",NULL,4,"Update NCCL to 2.12"
1211947008,"2022-04-22 07:40:09.000000","2022-04-26 17:26:10.000000",NULL,2,"RuntimeError: bucket_count == per_bucket_sizes.size()INTERNAL ASSERT FAILED at "/opt/conda/conda-bld/pytorch_1646755853042/work/torch/csrc/distributed/c10d/reducer.cpp":980, please report a bug to PyTorch. "
1212406257,"2022-04-22 14:02:17.000000","2022-06-17 14:34:23.000000",NULL,5,"Observing a strange behavior - Row parallelism"
1212559245,"2022-04-22 16:30:41.000000","2022-11-11 17:16:24.000000",NULL,13,"Initial integration of ZenDNN as backend into PyTorch"
1212575687,"2022-04-22 16:50:48.000000","2022-06-02 16:27:08.000000",NULL,7,"Initial integration of ZenDNN as backend into PyTorch"
1213506207,"2022-04-24 02:28:40.000000","2022-05-04 19:47:21.000000",NULL,7,"[ONNX] About custom operator convert PreciseRoIPooling to ONNX"
1213579045,"2022-04-24 07:57:07.000000","2022-04-25 17:21:47.000000",NULL,0,"`torch.cuda.amp.GradScaler` may skip parameter synchronization required by post localSGD optimizer"
1213687983,"2022-04-24 15:38:37.000000","2022-06-19 04:06:01.000000",NULL,30,"torch.elastic fails to shutdown despite crashed processes"
1213724876,"2022-04-24 18:04:55.000000","2022-09-21 02:30:04.000000",NULL,3,"Multi-GPU distributed training reports errors"
1213874361,"2022-04-25 02:29:44.000000","2022-04-26 02:54:43.000000",NULL,5,"torch._remove_batch_dim is interceptable by __torch_function__ / batch tensors don't print correctly"
1213923105,"2022-04-25 03:38:55.000000","2022-07-21 10:52:24.000000",NULL,1,"TorchScript: jit.script fails when using 'tolist' with int32 tensors."
1214205615,"2022-04-25 09:11:05.000000","2022-04-25 23:26:23.000000",NULL,1,"Unexpected _LinAlgError appeared only on my device"
1214434877,"2022-04-25 12:28:18.000000","2022-05-09 05:16:55.000000",NULL,3,"Quantization fails when padding parameter given as string"
1214560700,"2022-04-25 14:02:16.000000","2022-04-30 00:09:36.000000",NULL,1,"More understandable name column of the table of the profiling result."
1214603472,"2022-04-25 14:32:11.000000","2022-06-07 16:58:54.000000",NULL,49,"FX Quantization Workflow Support for Int8 Quantized Softmax"
1214858773,"2022-04-25 18:05:53.000000","2022-04-26 17:01:45.000000",NULL,0,"[Checkpoint] Add module documentation"
1214863829,"2022-04-25 18:10:09.000000","2022-06-27 16:05:50.000000",NULL,12,"Bessel and Related Functions"
1214866418,"2022-04-25 18:12:36.000000","2022-04-26 17:01:51.000000",NULL,0,"[checkpoint] Use fsspec to support object storage"
1214869775,"2022-04-25 18:15:54.000000","2022-04-26 17:01:55.000000",NULL,0,"[checkpoint] Support models with different cross-rank metadata"
1214884680,"2022-04-25 18:29:52.000000","2022-04-26 17:02:00.000000",NULL,0,"[checkpoint] Add extension points to avoid the default serialization behavior"
1214919845,"2022-04-25 19:05:37.000000","2022-04-26 17:02:18.000000",NULL,0,"[checkpoint] Avoid loading whole tensor when resharding "
1215031536,"2022-04-25 20:51:11.000000","2022-05-03 09:28:40.000000",NULL,0,"torch.bucketize doc typo on the left boundary when 'right=True'"
1215095755,"2022-04-25 22:06:43.000000","2022-10-24 20:14:32.000000",NULL,1,"[ONNX] Use topk to export max(dim,keepdim) to onnx"
1215114288,"2022-04-25 22:28:40.000000","2022-04-26 21:58:26.000000",NULL,0,"`index_select` allows negative `index` for sparse but not for strided `self`"
1215181399,"2022-04-26 00:18:40.000000","2022-05-12 22:40:53.000000",NULL,9,"NVFuser failing extremal opinfos"
1215344162,"2022-04-26 03:37:57.000000","2022-04-26 21:58:20.000000",NULL,1,"Whether 'targetSize' in inferExpandGeometryImpl needs to be checked when it is less than 0"
1216024884,"2022-04-26 14:14:06.000000","2022-10-22 01:17:31.000000",NULL,3,"onnx export fails when using torchvision.transforms.CenterCrop"
1216025886,"2022-04-26 14:14:43.000000","2022-11-17 19:36:08.000000",NULL,2,"[ONNX] Intermediate values are encoded when exporting operators with custom namespace"
1216235458,"2022-04-26 16:59:59.000000","2022-05-11 10:46:16.000000",NULL,5,"Suggestion to throw a UserWarning when a user forgot .eval() mode during inference"
1216292756,"2022-04-26 17:54:09.000000","2022-04-27 20:15:10.000000",NULL,5,"[checkpoint] Make prepare_sharded_tensor_read and prepare_sharded_tensor_write public"
1216301407,"2022-04-26 18:03:21.000000","2022-05-02 19:50:45.000000",NULL,1,"Error in DistributedDataParallel with 'CPU' device"
1216371800,"2022-04-26 19:14:05.000000","2022-05-02 20:45:17.000000",NULL,2,"[checkpoint] SPMD distributed checkpoint coordination"
1216536493,"2022-04-26 22:17:12.000000","2022-04-27 23:14:42.000000",NULL,2,"TorchFunction handling and overload resolution very slow in `torch.ops`"
1216750574,"2022-04-27 03:57:37.000000","2022-08-31 00:58:59.000000",NULL,4,"DISABLED test_DistributedDataParallel_non_default_stream (__main__.TestDistBackendWithSpawn)"
1216750575,"2022-04-27 03:57:37.000000","2022-10-14 13:11:48.000000",NULL,4,"DISABLED test_fn_grad_nn_functional_fractional_max_pool3d_cuda_float64 (__main__.TestGradientsCUDA)"
1217048626,"2022-04-27 09:07:31.000000","2022-04-27 21:25:38.000000",NULL,0,"Remove _log_softmax/_softmax in favor of log_softmax and softmax respectively."
1217410270,"2022-04-27 14:04:08.000000","2022-04-27 14:37:05.000000",NULL,0,"[NHWC] Optimize channels-last contiguous tensor vectorization by dimension collapse."
1217436970,"2022-04-27 14:23:46.000000","2022-04-27 14:25:25.000000",NULL,0,"[NHWC] Propagate the channels-last memory layout within the fusion group"
1217453959,"2022-04-27 14:36:23.000000","2022-05-06 08:29:58.000000",NULL,0,"[NHWC] Extend the lowering function to support explicitly defining the output strides"
1217490213,"2022-04-27 15:04:39.000000","2022-05-05 23:42:15.000000",NULL,4,"[checkpoint] Switch away from pickle-base serialization"
1217601905,"2022-04-27 16:32:19.000000","2022-06-03 06:29:33.000000",NULL,0,"Enhance _verify_param_shape_across_processes"
1217607782,"2022-04-27 16:37:39.000000","2022-04-27 22:51:24.000000",NULL,0,"[checkpoint] Extension hooks to support logging and telemetry"
1217767212,"2022-04-27 19:03:20.000000","2022-08-25 14:35:50.000000",NULL,0,"Add post-AccumulateGrad hook as a nice public API"
1217767606,"2022-04-27 19:03:47.000000","2022-04-27 21:31:15.000000",NULL,0,"Pyre type checking fails "
1217883075,"2022-04-27 21:05:57.000000","2022-05-04 22:25:15.000000",NULL,7,"Expand pow and float_pow sampling function for more coverage"
1217887339,"2022-04-27 21:10:50.000000","2022-10-01 23:45:27.000000",NULL,8,"[Tracer] RuntimeError: _Map_base::at when tracing fake quantization"
1217891269,"2022-04-27 21:15:27.000000","2022-04-28 21:08:30.000000",NULL,7,"`F.interpolate` uses incorrect size when `align_corners=True`"
1217901894,"2022-04-27 21:28:30.000000","2022-12-03 01:58:52.000000",NULL,15,"Remove _log_softmax"
1217903194,"2022-04-27 21:30:15.000000","2022-04-27 22:49:42.000000",NULL,0,"[NVFuser] Automated generation of microbenchmarks"
1217970577,"2022-04-27 23:11:02.000000","2022-04-27 23:11:04.000000",NULL,0,"[JIT] make IRAttributeError extend jit::Error"
1218026506,"2022-04-28 00:36:39.000000","2022-05-02 12:01:02.000000",NULL,0,"`Tensor.register_hook()` Source Link Broken"
1218059886,"2022-04-28 01:23:10.000000","2022-05-03 19:35:15.000000",NULL,1,"Make Torch FX function `_torchscript_type_to_python_type` public"
1218072113,"2022-04-28 01:43:44.000000","2022-04-30 00:47:48.000000",NULL,2,"Clean up PyTorch's private operators"
1218159637,"2022-04-28 03:58:24.000000","2022-05-02 11:55:59.000000",NULL,0,"Fix layout of masked output when all sparse dimensions are reduced"
1218188778,"2022-04-28 04:40:04.000000","2022-05-06 14:58:11.000000",NULL,9,"`torch.clamp` does not distribute gradients as element-wise`min/max` do"
1218545716,"2022-04-28 10:47:38.000000","2022-05-02 11:57:01.000000",NULL,0,"Non target rank receives result of 'reduce' op when backend is 'gloo'"
1218547887,"2022-04-28 10:49:49.000000","2022-05-03 09:00:18.000000",NULL,5,"Discrepancy in einsum when done in batch vs non-batch"
1218791621,"2022-04-28 14:10:54.000000","2022-08-23 06:52:09.000000",NULL,5,"Add ability to add custom suffixes to tensor repr"
1218814694,"2022-04-28 14:25:52.000000","2022-04-28 14:26:22.000000",NULL,0,"Expose the compute function that supports the output stride at the frontend"
1219044894,"2022-04-28 17:26:02.000000","2022-08-15 21:19:49.000000",NULL,18,"Segfault in ~PyFunctionPreHook"
1219182973,"2022-04-28 19:32:25.000000","2022-05-02 18:14:43.000000",NULL,5,"[numpy] Missing Tensor-Scalar support for multiple binary ops "
1219192201,"2022-04-28 19:40:35.000000","2022-09-13 15:57:28.000000",NULL,2,"Pip packaging and publishing improvements in pytorch wheels for better integration with poetry"
1219195932,"2022-04-28 19:43:46.000000","2022-05-16 06:28:24.000000",NULL,2,"[jiterator] perf regression when jiterating few ops for complex dtype"
1219497888,"2022-04-29 00:29:32.000000","2022-11-30 15:20:35.000000",NULL,5,"torch.unique() nondeterministic behavior on nan inputs (on GPU)"
1219641910,"2022-04-29 02:37:09.000000","2022-05-08 20:29:50.000000",NULL,0,"[JIT][Autocast] Batchnorm folding pass during freezing doesn't preserve types"
1219862249,"2022-04-29 05:07:48.000000","2022-05-04 13:41:55.000000",NULL,2,"Random Generator for Dropout"
1220528132,"2022-04-29 11:02:16.000000","2022-05-03 09:02:18.000000",NULL,0,"`torch.linalg.cond` has different results for tensor requiring autograd"
1221664259,"2022-04-30 00:00:08.000000","2022-09-22 17:38:32.000000",NULL,6,"support FSDP with AMP"
1221688426,"2022-04-30 01:41:17.000000","2022-05-03 09:00:09.000000",NULL,0,"AttributeError: '_thread._local' object has no attribute 'rel_tol' (cannot use TestCase.assertEqual from other threads)"
1221695051,"2022-04-30 02:15:26.000000","2022-05-03 08:57:15.000000",NULL,4,"OpInfo CUDA bfloat16 support detection is buggy"
1221696000,"2022-04-30 02:20:01.000000","2022-05-03 09:04:18.000000",NULL,1,"OpInfo incorrectly advertises lu_solve support on CUDA even when compiled without magma"
1221703543,"2022-04-30 03:05:00.000000","2022-10-19 23:11:28.000000",NULL,2,MeanVarianceNormalization
1221812279,"2022-04-30 11:49:08.000000","2022-05-09 17:29:24.000000",NULL,2,"Improve error message for `unfold` when generating tensor with negative dimension"
1221822172,"2022-04-30 12:38:33.000000","2022-05-03 08:57:35.000000",NULL,0,"pylint segfault"
1222031218,"2022-05-01 05:42:16.000000","2022-05-03 08:56:22.000000",NULL,0,"`Tensor.logit`'s signature in doc misses `eps` argument"
1222078615,"2022-05-01 08:56:57.000000","2022-08-12 17:21:24.000000",NULL,2,"RestrictPtrTraits in CUDA potentially has no effect."
1222227969,"2022-05-01 17:33:08.000000","2022-05-03 18:27:31.000000",NULL,2,"WeightNorm: Add reset_parameters Linear override"
1222279122,"2022-05-01 20:32:20.000000","2022-05-05 18:05:11.000000",NULL,9,"Design API for accessing sparse tensor indices"
1222376619,"2022-05-02 01:25:56.000000","2022-05-08 00:42:14.000000",NULL,2,"Pytorch can't process special unicode"
1222400183,"2022-05-02 02:09:23.000000","2022-05-03 16:18:22.000000",NULL,2,"`torch.smm` backward fail with strange error message"
1222415869,"2022-05-02 02:42:47.000000","2022-05-03 00:19:42.000000",NULL,0,"`torch.nn.HuberLoss` backwards unexpectedly fail"
1222575045,"2022-05-02 07:27:57.000000","2022-05-03 08:50:59.000000",NULL,2,"Add `ldl_unpack` functionality"
1222821516,"2022-05-02 12:22:21.000000","2022-05-03 08:49:35.000000",NULL,5,"`torch.sort` does not exploit parallelization when invoked without the `dim` parameter."
1222848892,"2022-05-02 12:50:40.000000","2022-05-03 08:50:18.000000",NULL,1,"[feature request] no-param sort to exploit parallelization"
1222897927,"2022-05-02 13:34:42.000000","2022-06-22 00:55:28.000000",NULL,5,"Clarify dependency on NumPy (related to maskedtensor?)"
1222997150,"2022-05-02 15:02:34.000000","2022-05-04 17:14:41.000000",NULL,7,"Remove all docstrings when python is running in optimization mode"
1223143989,"2022-05-02 17:28:34.000000","2022-05-18 16:45:39.000000",NULL,1,"C++ CUDA assign existing memory to forward method."
1223215894,"2022-05-02 18:40:03.000000","2022-05-03 08:48:05.000000",NULL,0,"[torch::deploy] Remove manager_ from AquireSession"
1223220415,"2022-05-02 18:45:35.000000","2022-05-03 08:48:11.000000",NULL,0,"[torch::deploy] remove reliance on manager_ for unload"
1223233851,"2022-05-02 19:00:53.000000","2022-05-03 08:47:49.000000",NULL,0,"[torch::deploy] move create_movable to interpreter_manager"
1223235374,"2022-05-02 19:02:27.000000","2022-05-03 20:01:05.000000",NULL,1,"[torch::deploy] Remove `manager_` from the constructor and deconstructor of `InterpreterSession`"
1223319602,"2022-05-02 20:22:07.000000","2022-05-19 19:46:25.000000",NULL,2,"Performance bad on ARM AArch64 for PyTorch C++"
1223468405,"2022-05-02 23:40:45.000000","2022-05-04 07:56:48.000000",NULL,11,"torch.matmul copies instead of broadcasting, while F.linear doesn't"
1223472928,"2022-05-02 23:50:13.000000","2022-05-03 21:24:19.000000",NULL,2,"Torch `x += y.bmm(z)` is faster than `x.baddbmm_(y, z)`"
1223506673,"2022-05-03 00:27:53.000000","2022-05-10 16:40:33.000000",NULL,6,"`reshape` for distributions."
1223805747,"2022-05-03 08:13:01.000000","2022-08-10 18:50:41.000000",NULL,8,"Torchscript model Runtime Error after quantization"
1224065080,"2022-05-03 13:01:32.000000","2022-05-03 13:01:35.000000",NULL,0,"[JIT] magic methods do not work after reloading model"
1224132052,"2022-05-03 13:47:21.000000","2022-05-03 16:06:03.000000",NULL,1,"Adding Polyloss to `torch`"
1224144272,"2022-05-03 13:57:53.000000","2022-05-05 21:10:51.000000",NULL,5,"test_python_reference_meta_functions takes too long to run"
1224156981,"2022-05-03 14:08:41.000000","2022-05-03 16:45:42.000000",NULL,0,"__torch_function__ callers should always pass kwargs"
1224309179,"2022-05-03 16:12:50.000000","2022-07-14 22:06:49.000000",NULL,3,"Supporting torch.tensor.apply_ over GPU"
1224336041,"2022-05-03 16:40:09.000000","2022-05-03 16:40:11.000000",NULL,0,"[checkpoint] Handle overlapping storage during save and load"
1224346661,"2022-05-03 16:46:52.000000","2022-05-03 16:46:53.000000",NULL,0,"[checkpoint] Stable file format for checkpoints"
1224357651,"2022-05-03 16:58:25.000000","2022-10-18 13:00:03.000000",NULL,1,"Bug in dataloader iterator found by mypy"
1224373790,"2022-05-03 17:11:52.000000","2022-05-04 03:48:49.000000",NULL,2,"Default repr of __get__ methods in __torch_function__ is bad"
1224417295,"2022-05-03 17:59:40.000000","2022-05-14 03:07:51.000000",NULL,3,"Quantization in Libtorch"
1224458691,"2022-05-03 18:27:04.000000","2022-05-12 00:45:55.000000",NULL,3,"hanging process with init_process_group(backend='mpi') cannot be killed "
1224635494,"2022-05-03 20:47:44.000000","2022-05-04 21:19:16.000000",NULL,0,"[typing] distribution.lazy_property is not typed"
1224740512,"2022-05-03 22:44:42.000000","2022-06-15 10:02:31.000000",NULL,1,"Support Positional-only Arguments in JIT"
1224769749,"2022-05-03 23:37:28.000000","2022-05-04 00:02:16.000000",NULL,1,"[JIT] Infinite RecursionError with self-referential models (also affects `__repr__`)!!"
1224808462,"2022-05-04 00:28:15.000000","2022-07-25 23:11:53.000000",NULL,3,"`torch.addmv` backward fails"
1224813963,"2022-05-04 00:31:34.000000","2022-05-09 17:09:46.000000",NULL,7,"Strange warning from `matmul(..., out=...)`"
1224824193,"2022-05-04 00:47:35.000000","2022-05-12 20:36:16.000000",NULL,0,"`gradcheck` should support the comparison of NaN"
1224852623,"2022-05-04 02:02:09.000000","2022-05-21 13:58:01.000000",NULL,0,"`gradcheck` fails for `torch.trace`"
1224864900,"2022-05-04 02:31:27.000000","2022-07-25 23:11:47.000000",NULL,3,"`addr, baddmm, dist, l1_loss` will backward fail when input tensors have different dtypes"
1224866374,"2022-05-04 02:35:22.000000","2022-05-09 04:07:42.000000",NULL,0,"`cumprod, prod` will backward fail if `dtype` argument is different than the dtype of input tensor"
1225058625,"2022-05-04 08:22:17.000000","2022-05-05 14:28:45.000000",NULL,7,"`gradcheck` for `torch.solve` may trigger INTERNAL ASSERT FAILED"
1225153171,"2022-05-04 09:53:27.000000","2022-05-04 09:53:29.000000",NULL,0,"torch.add bool x bool allows integer alpha, inconsistent with other dtype type checking"
1225162970,"2022-05-04 10:03:31.000000","2022-05-04 10:03:33.000000",NULL,0,"torch.Tensor.__rdiv__ long x scalar float type promotion is incorrect"
1225189508,"2022-05-04 10:31:31.000000","2022-10-21 02:28:37.000000",NULL,4,"There is a bug with latest stable torch version and the following Nightly versions related to `optimize_for_mobile`"
1225699988,"2022-05-04 17:57:11.000000","2022-05-04 21:32:37.000000",NULL,0,"TYPEIGNORE lint run locally disagrees with CI"
1225710617,"2022-05-04 18:08:13.000000","2022-11-10 15:37:23.000000",NULL,24,"Avoid copies in matmul"
1225753974,"2022-05-04 18:54:24.000000","2022-06-22 23:29:08.000000",NULL,18,"Windows CUDA TTS tracking task"
1225959964,"2022-05-04 20:53:06.000000","2022-05-04 21:41:55.000000",NULL,0,"Unify torch.ops argument parsing code with PythonArgParser"
1226032588,"2022-05-04 22:32:54.000000","2022-05-09 18:29:22.000000",NULL,2,"Inconsistent results between Pow and Float Pow with their numpy references for complex types"
1226041890,"2022-05-04 22:49:10.000000","2022-06-21 21:43:57.000000",NULL,1,"Feature requests for optimizer overlapping"
1226055507,"2022-05-04 23:16:27.000000","2022-12-04 17:33:48.000000",NULL,9,"[WIP] Optionally avoid recordStream calls in ProcessGroupNCCL"
1226082231,"2022-05-05 00:17:03.000000","2022-05-09 23:36:56.000000",NULL,2,"Object-base collectives create tensors at unexpected devices"
1226104295,"2022-05-05 00:57:36.000000","2022-06-22 14:38:27.000000",NULL,1,"DISABLED test_fs (__main__.TestMultiprocessing)"
1226146500,"2022-05-05 02:48:06.000000","2022-10-20 07:08:29.000000",NULL,3,"improve cat performance on CPU"
1226147619,"2022-05-05 02:51:23.000000","2022-05-05 19:24:48.000000",NULL,1,"PyTorch loss functions type cast to the first argument, rather than  type promoting all arguments."
1226155783,"2022-05-05 03:13:15.000000","2022-05-05 18:58:23.000000",NULL,3,"PrimTorch binary refs do not handle CUDA + CPU scalar tensors correctly"
1226246917,"2022-05-05 06:18:00.000000","2022-05-05 07:26:43.000000",NULL,0,"RecursionError when running torch.jit.script inside JitTestCase"
1226402356,"2022-05-05 09:03:39.000000","2022-05-12 21:08:47.000000",NULL,7,"EmbeddingBag: Does CUDA calculate error in EmbeddingBag forward when include_last_offset=True ?"
1226432185,"2022-05-05 09:32:36.000000","2022-05-09 13:57:04.000000",NULL,1,"Multiprocessing DataLoader hangs on exception inside iterator when using a simple queue and a producer thread"
1226571278,"2022-05-05 11:52:39.000000","2022-05-09 04:11:19.000000",NULL,1,"Unwanted behavior with some in-place operations on CPU"
1227042974,"2022-05-05 18:39:19.000000","2022-05-09 04:14:46.000000",NULL,0,"torch.nn.functional.linear sometimes incorrectly accepts arguments of the different type"
1227046358,"2022-05-05 18:43:10.000000","2022-05-09 19:27:46.000000",NULL,1,"DISABLED test_async_function_raise_async (__main__.TensorPipeRpcTest)"
1227125827,"2022-05-05 20:07:05.000000","2022-05-09 22:36:21.000000",NULL,5,"Pytorch return TCPStore( RuntimeError: Connection reset by peer) "
1227174965,"2022-05-05 21:04:55.000000","2022-06-01 18:21:20.000000",NULL,3,"Avoid Self-loops on Module Creation"
1227247058,"2022-05-05 22:49:16.000000","2022-05-09 22:42:42.000000",NULL,3,"[RFC] Upstream current implementation of ssd_offload from fairscale FSDP to Torch Distributed FSDP"
1227285399,"2022-05-05 23:54:13.000000","2022-05-09 19:22:29.000000",NULL,1,"Can't pickle model torch._C._distributed_c10d.ProcessGroupNCCL' object "
1227312884,"2022-05-06 00:58:17.000000","2022-06-22 15:01:58.000000",NULL,3,"DISABLED test_collect_callgrind (__main__.TestBenchmarkUtils)"
1227315151,"2022-05-06 01:03:47.000000","2022-05-09 04:16:03.000000",NULL,0,"NVFuser opinfos - check for CudaFusionGroup in the graph"
1227341313,"2022-05-06 02:07:57.000000","2022-05-09 04:16:23.000000",NULL,0,"Private API for accessing all "internal" attributes on Tensors"
1227466508,"2022-05-06 06:22:46.000000","2022-05-06 06:22:48.000000",NULL,0,"primTorch references don't handle scalar x scalar inputs correctly"
1227825101,"2022-05-06 12:47:55.000000","2022-05-09 04:21:51.000000",NULL,1,"ReduceSum causes the inconsistency of output between frameworks"
1227827635,"2022-05-06 12:50:31.000000","2022-05-09 04:22:57.000000",NULL,1,"GaussianNoise causes the inconsistency of output between frameworks"
1227834001,"2022-05-06 12:56:36.000000","2022-05-09 04:23:40.000000",NULL,0,"GlobalAvgPool2d causes the inconsistency of output between frameworks"
1227900079,"2022-05-06 13:53:35.000000","2022-05-09 04:24:45.000000",NULL,0,"When using Lambda, the output of the 1/x process is very likely to have nan/inf"
1227902207,"2022-05-06 13:55:35.000000","2022-05-09 04:27:11.000000",NULL,0,"When using Rsqrt, the output of the 1/x process is very likely to have nan/inf"
1227936425,"2022-05-06 14:25:09.000000","2022-06-22 14:37:36.000000",NULL,1,"DISABLED test_comprehensive_linalg_ldl_factor_ex_cuda (__main__.TestDecompCUDA)"
1228059689,"2022-05-06 16:19:44.000000","2022-05-09 04:29:21.000000",NULL,0,"[bug] `NATIVE` and `OMP` `parallel_for` implementations are inconsistent."
1228123931,"2022-05-06 17:37:27.000000","2022-05-09 04:29:49.000000",NULL,0,"Display EC2 information"
1228570810,"2022-05-07 08:43:04.000000","2022-07-20 21:25:20.000000",NULL,0,"Where is fx2trt fx to tensorrt tool?"
1228613776,"2022-05-07 12:14:57.000000","2022-06-22 14:20:54.000000",NULL,1,"DISABLED test_meta_linalg_ldl_factor_cuda (__main__.TestMetaCUDA)"
1228614265,"2022-05-07 12:17:15.000000","2022-06-22 14:20:43.000000",NULL,1,"DISABLED test_meta_linalg_ldl_factor_ex_cuda (__main__.TestMetaCUDA)"
1228671661,"2022-05-07 16:49:44.000000","2022-06-22 14:20:48.000000",NULL,1,"DISABLED test_meta_linalg_ldl_factor_ex_cuda_complex64 (__main__.TestMetaCUDA)"
1228671886,"2022-05-07 16:50:37.000000","2022-06-22 14:20:35.000000",NULL,1,"DISABLED test_meta_linalg_ldl_factor_cuda_complex64 (__main__.TestMetaCUDA)"
1228671969,"2022-05-07 16:51:03.000000","2022-06-22 14:25:03.000000",NULL,1,"DISABLED test_meta_linalg_ldl_factor_ex_cuda_complex128 (__main__.TestMetaCUDA)"
1228672015,"2022-05-07 16:51:19.000000","2022-06-22 14:20:31.000000",NULL,1,"DISABLED test_meta_linalg_ldl_factor_ex_cuda_complex64 (__main__.TestMetaCUDA)"
1228677918,"2022-05-07 17:18:44.000000","2022-05-07 17:18:48.000000",NULL,0,"Kill use of TensorImpl::ShareExternalPointer in torch/csrc/jit/tensorexpr/external_functions.cpp"
1228778007,"2022-05-08 02:59:43.000000","2022-06-22 14:21:51.000000",NULL,1,"DISABLED test_ldl_factor_cuda_complex128 (__main__.TestLinalgCUDA)"
1228791729,"2022-05-08 04:44:31.000000","2022-06-22 14:30:35.000000",NULL,1,"DISABLED test_forward_mode_AD_nn_functional_max_unpool2d_cuda_float64 (__main__.TestGradientsCUDA)"
1228820032,"2022-05-08 07:53:51.000000","2022-05-09 04:31:39.000000",NULL,0,"Support more attribute type in findPatternMatches"
1228826445,"2022-05-08 08:28:08.000000","2022-05-08 08:28:10.000000",NULL,0,"torch.stack test_conj_view and test_neg_view are failing after 77043"
1228876899,"2022-05-08 12:34:14.000000","2022-05-09 04:33:35.000000",NULL,0,"Stop calling sizes/numel/dim/is_contiguous on undefined tensors"
1228917981,"2022-05-08 15:35:39.000000","2022-05-12 17:28:45.000000",NULL,7,"Peak GPU-memory usage extremely huge when sorting with torch.sort"
1228922939,"2022-05-08 15:57:54.000000","2022-06-01 21:40:00.000000",NULL,5,"ENORMOUS OVERHEAD from mp.get_context('spawn')"
1228956217,"2022-05-08 18:30:52.000000","2022-06-01 02:44:51.000000",NULL,6,"Building from source results in broken __version__"
1228972473,"2022-05-08 19:51:15.000000","2022-05-09 17:22:34.000000",NULL,0,"Incorrect documentation in ``gumble_softmax`` function."
1229131563,"2022-05-09 03:42:18.000000","2022-10-20 06:59:33.000000",NULL,8,"opitimze ConvTransposedND with mkldnn float32 and bfloat16 on CPU"
1229504115,"2022-05-09 10:31:19.000000","2022-05-09 21:34:40.000000",NULL,3,"Unable to continue adding modules to `nn.Sequential` after using `del` method"
1229668585,"2022-05-09 12:57:13.000000","2022-05-13 04:53:27.000000",NULL,5,"DISABLED test_dist_optim_none_grads (__main__.TensorPipeDistOptimizerTest)"
1230343522,"2022-05-09 22:58:40.000000","2022-07-12 00:46:45.000000",NULL,0,"Support torch.is_autocast_enabled in jit"
1230398591,"2022-05-09 23:36:46.000000","2022-05-09 23:36:49.000000",NULL,0,"broadcast_object_list with GPU tensors can lead to deadlock on PyTorch CI machines"
1230435656,"2022-05-10 00:23:41.000000","2022-05-10 13:27:05.000000",NULL,2,"__name__ on OpOverload should not contain period"
1230454445,"2022-05-10 00:57:27.000000","2022-10-06 21:42:27.000000",NULL,4,"DISABLED test_post_localSGD_optimizer_parity (__main__.TestDistBackendWithSpawn)"
1230454447,"2022-05-10 00:57:27.000000","2022-06-22 14:36:35.000000",NULL,2,"DISABLED test_conv_backend_cudnn1d_transposed_has_bias_True_strided_False_contiguous_False_cuda (__main__.TestNNDeviceTypeCUDA)"
1230567295,"2022-05-10 03:46:41.000000","2022-05-10 18:37:05.000000",NULL,1,"torch.randperm uses too much cpu, but not efficient."
1230568127,"2022-05-10 03:48:36.000000","2022-06-14 18:49:46.000000",NULL,1,"[FSDP] `ignored_modules` follow-ups"
1230638142,"2022-05-10 05:31:46.000000","2022-10-04 21:01:22.000000",NULL,2,"Add Tensor compare support for MPS backend"
1230830043,"2022-05-10 08:51:35.000000","2022-05-10 19:36:08.000000",NULL,2,"Distributed Weighted Sampler."
1230852577,"2022-05-10 09:09:15.000000","2022-05-16 17:15:18.000000",NULL,3,"FSDP: ability to ignore parameters"
1230880446,"2022-05-10 09:32:18.000000","2022-08-04 15:02:00.000000",NULL,15,"A somewhat cryptic error message (for newcomers) - "Cannot re-initialize CUDA in forked subprocess" - report and suggestion for a possible solution"
1231030862,"2022-05-10 11:44:39.000000","2022-05-10 13:44:46.000000",NULL,0,"SymInt shouldn't be in dynamic_type.h"
1231249688,"2022-05-10 14:24:50.000000","2022-07-19 11:39:03.000000",NULL,2,"Automate cleanup of header includes"
1231258256,"2022-05-10 14:31:13.000000","2022-05-11 10:00:30.000000",NULL,3,"torch.cholesky has been deprecated in favour of torch.linalg.cholesky. However, torch.cholesky_inverse remains as is. It should also be moved to torch.linalg"
